user_id,total_orders,returned_items,total_margin_reversal,total_process_cost,total_profit_erosion,avg_erosion_per_return
14025,1,1,80.26400020718575,15.600000000000001,95.86400020718574,95.86400020718574
75391,1,1,82.00124974362552,13.799999999999999,95.80124974362552,95.80124974362552
83668,1,1,80.19200014136732,15.600000000000001,95.79200014136731,95.79200014136731
52387,1,3,52.581520077328676,43.2,95.78152007732868,31.92717335910956
32094,1,1,80.18000004813076,15.600000000000001,95.78000004813077,95.78000004813077
2673,1,2,68.1614484263092,27.6,95.76144842630922,47.88072421315461
78971,1,2,68.11499974876642,27.599999999999998,95.71499974876643,47.857499874383215
69012,2,3,56.10313986359501,39.6,95.70313986359501,31.901046621198336
46008,2,2,68.10299984551966,27.599999999999998,95.70299984551966,47.85149992275983
74085,1,3,56.09999977238476,39.599999999999994,95.69999977238476,31.899999924128252
8850,1,2,66.27827100039005,29.4,95.67827100039005,47.83913550019503
30678,1,1,80.03999988548458,15.600000000000001,95.63999988548457,95.63999988548457
31042,1,2,64.4235698165673,31.200000000000003,95.6235698165673,47.81178490828365
60652,1,2,66.21099994890392,29.4,95.61099994890392,47.80549997445196
29923,1,2,67.99599989876151,27.599999999999998,95.5959998987615,47.79799994938075
70237,1,1,79.94700043089688,15.600000000000001,95.54700043089687,95.54700043089687
4854,2,3,54.12781986003399,41.4,95.52781986003399,31.842606620011328
15928,2,3,57.72698114368877,37.8,95.52698114368877,31.84232704789626
59398,1,1,81.67263164785027,13.799999999999999,95.47263164785026,95.47263164785026
19785,1,2,71.44543260648445,24.0,95.44543260648445,47.72271630324222
88235,1,2,69.64207974951535,25.799999999999997,95.44207974951536,47.72103987475768
52504,1,1,81.63870166304633,13.799999999999999,95.43870166304633,95.43870166304633
25389,2,2,67.80188049727201,27.6,95.401880497272,47.700940248636
8326,1,2,65.97649993374947,29.4,95.37649993374946,47.68824996687473
48455,1,2,67.69874920989199,27.6,95.29874920989201,47.649374604946004
61435,1,1,81.46179909228232,13.799999999999999,95.26179909228232,95.26179909228232
17575,1,1,81.46179909228232,13.799999999999999,95.26179909228232,95.26179909228232
38956,1,1,79.66000001877546,15.600000000000001,95.26000001877546,95.26000001877546
1538,1,1,79.65500005334616,15.600000000000001,95.25500005334615,95.25500005334615
31607,2,2,67.63144045133836,27.599999999999998,95.23144045133837,47.615720225669186
40071,1,2,69.42453846933321,25.799999999999997,95.22453846933321,47.612269234666606
37871,1,2,67.61799985263497,27.599999999999998,95.21799985263496,47.60899992631748
77723,1,3,53.811470029924436,41.4,95.21147002992443,31.737156676641476
23721,1,2,69.35999991372228,25.799999999999997,95.15999991372227,47.57999995686114
71259,1,2,65.74449979141355,29.4,95.14449979141355,47.572249895706776
29496,1,2,67.46394898905905,27.599999999999998,95.06394898905904,47.53197449452952
11650,1,1,79.43000011332333,15.600000000000001,95.03000011332333,95.03000011332333
76618,1,2,65.62435910329161,29.4,95.0243591032916,47.5121795516458
15528,1,2,65.56760054297668,29.4,94.96760054297667,47.483800271488334
22717,1,3,53.54553967667282,41.4,94.94553967667281,31.648513225557604
83075,1,2,67.32300001382828,27.599999999999998,94.92300001382827,47.461500006914136
23928,1,2,65.52122984985478,29.4,94.92122984985478,47.46061492492739
8469,1,2,65.50620251676179,29.4,94.9062025167618,47.4531012583809
74458,1,2,63.69699987908825,31.200000000000003,94.89699987908826,47.44849993954413
59217,1,2,65.48790971179741,29.4,94.88790971179742,47.44395485589871
7692,1,3,57.031630349445045,37.8,94.83163034944505,31.610543449815015
14228,1,1,79.21564812214896,15.600000000000001,94.81564812214896,94.81564812214896
93226,1,2,65.38400007225573,29.4,94.78400007225574,47.39200003612787
40856,1,1,79.18000022880732,15.600000000000001,94.78000022880732,94.78000022880732
80715,1,2,65.30289820761067,29.4,94.70289820761067,47.35144910380534
78536,1,2,67.0980000384152,27.6,94.69800003841519,47.349000019207594
41385,1,1,79.09216186324896,15.600000000000001,94.69216186324897,94.69216186324897
38827,1,1,79.09200021531436,15.600000000000001,94.69200021531435,94.69200021531435
56143,1,1,79.09200021531436,15.600000000000001,94.69200021531435,94.69200021531435
22957,1,1,79.09200009726918,15.600000000000001,94.69200009726919,94.69200009726919
49692,1,3,55.08561995309348,39.6,94.68561995309348,31.561873317697827
49088,1,1,79.0740001089871,15.600000000000001,94.67400010898709,94.67400010898709
28497,1,2,67.00749996304512,27.6,94.60749996304513,47.303749981522564
11904,1,1,80.77550005167723,13.799999999999999,94.57550005167722,94.57550005167722
96186,1,1,78.94574808401242,15.600000000000001,94.54574808401242,94.54574808401242
69172,1,1,78.94574808401242,15.600000000000001,94.54574808401242,94.54574808401242
85789,1,1,78.93600012920797,15.600000000000001,94.53600012920796,94.53600012920796
33472,1,2,65.13437981931993,29.4,94.53437981931992,47.26718990965996
52718,1,1,78.90012161331356,15.600000000000001,94.50012161331355,94.50012161331355
40671,1,2,66.89495837152575,27.6,94.49495837152574,47.24747918576287
25068,1,1,78.82199995592237,15.600000000000001,94.42199995592236,94.42199995592236
23198,1,1,80.59597192095197,13.799999999999999,94.39597192095196,94.39597192095196
63180,2,2,68.56499995384365,25.799999999999997,94.36499995384365,47.182499976921825
31579,1,1,78.73500021,15.600000000000001,94.33500021,94.33500021
72505,1,4,44.515780582088084,49.8,94.31578058208808,23.57894514552202
19637,1,1,78.68399994820356,15.600000000000001,94.28399994820356,94.28399994820356
47045,1,2,63.0736207233997,31.200000000000003,94.27362072339972,47.13681036169986
61171,1,2,64.80368864366173,29.4,94.20368864366174,47.10184432183087
7097,1,3,52.80240146751925,41.4,94.20240146751925,31.400800489173083
34305,1,1,80.34284840637596,13.799999999999999,94.14284840637596,94.14284840637596
21093,1,2,66.54066872179129,27.6,94.14066872179129,47.07033436089564
26362,1,3,49.13911022336163,45.0,94.13911022336163,31.379703407787208
80696,1,2,66.5028811489147,27.599999999999998,94.10288114891469,47.051440574457345
78956,1,2,66.49499999172986,27.6,94.09499999172985,47.047499995864925
96233,1,2,68.28399979886119,25.799999999999997,94.08399979886119,47.04199989943059
71350,1,2,64.67432048194138,29.4,94.07432048194138,47.03716024097069
693,1,4,40.62744118801638,53.4,94.02744118801638,23.506860297004096
31931,1,3,52.62249092547269,41.4,94.02249092547268,31.340830308490894
32581,1,2,64.5723994073422,29.4,93.97239940734221,46.986199703671105
43668,1,2,66.32999803807587,27.599999999999998,93.92999803807587,46.96499901903793
36916,1,1,81.9257412950492,12.0,93.9257412950492,93.9257412950492
24187,2,3,54.297459080575926,39.6,93.89745908057593,31.299153026858644
76684,2,3,56.07469107364463,37.8,93.87469107364463,31.291563691214876
19728,1,2,64.46605000081733,29.4,93.86605000081734,46.93302500040867
90186,1,2,64.46499982848763,29.4,93.86499982848763,46.93249991424381
82487,1,1,78.24600015208124,15.600000000000001,93.84600015208125,93.84600015208125
34712,1,3,52.43972955901407,41.4,93.83972955901406,31.279909853004686
70368,1,1,78.20399993658066,15.600000000000001,93.80399993658065,93.80399993658065
66301,1,2,62.59004824131431,31.200000000000003,93.79004824131431,46.895024120657155
92699,1,2,66.16954106845617,27.599999999999998,93.76954106845616,46.88477053422808
93531,1,1,78.15000023692846,15.600000000000001,93.75000023692846,93.75000023692846
17776,1,2,66.14315029257759,27.599999999999998,93.74315029257758,46.87157514628879
80327,1,1,78.14200020954013,15.600000000000001,93.74200020954012,93.74200020954012
49514,1,1,78.14200020954013,15.600000000000001,93.74200020954012,93.74200020954012
26487,1,1,79.91408340316406,13.799999999999999,93.71408340316405,93.71408340316405
54677,1,4,42.08170012229752,51.599999999999994,93.68170012229751,23.42042503057438
38789,1,1,78.07800004910679,15.600000000000001,93.6780000491068,93.6780000491068
80896,1,1,78.07800004910679,15.600000000000001,93.6780000491068,93.6780000491068
56317,1,1,78.03951855782748,15.600000000000001,93.63951855782747,93.63951855782747
82533,1,2,64.18349799079448,29.4,93.58349799079447,46.791748995397235
11948,1,2,65.96999989822507,27.599999999999998,93.56999989822506,46.78499994911253
83009,1,1,77.95214843468034,15.600000000000001,93.55214843468033,93.55214843468033
29796,1,1,77.95214843468034,15.600000000000001,93.55214843468033,93.55214843468033
41183,1,2,64.12349989054135,29.4,93.52349989054136,46.76174994527068
44938,1,3,53.844851139470805,39.6,93.44485113947081,31.14828371315694
86888,1,2,65.80599972605705,27.6,93.40599972605705,46.70299986302852
39707,1,1,77.75424333705217,15.600000000000001,93.35424333705217,93.35424333705217
65978,1,2,65.75173882047294,27.6,93.35173882047295,46.67586941023647
71976,1,2,65.74316997428417,27.599999999999998,93.34316997428417,46.67158498714208
29156,1,3,50.11599997466214,43.2,93.31599997466213,31.10533332488738
48697,1,2,65.68807966050886,27.599999999999998,93.28807966050886,46.64403983025443
5632,1,2,67.45560001392442,25.799999999999997,93.25560001392442,46.62780000696221
86445,1,2,65.65240062468723,27.6,93.25240062468723,46.62620031234361
49745,1,2,63.84999985434115,29.4,93.24999985434114,46.62499992717057
32000,1,2,65.59775037032179,27.6,93.19775037032178,46.59887518516089
87741,1,2,65.59419174977407,27.6,93.19419174977408,46.59709587488704
79376,1,1,77.57200022041799,15.600000000000001,93.172000220418,93.172000220418
95858,1,2,63.76027002597276,29.4,93.16027002597275,46.580135012986375
34994,1,1,77.53199963271618,15.600000000000001,93.13199963271617,93.13199963271617
29439,1,3,55.329330990932654,37.8,93.12933099093266,31.043110330310885
45623,1,2,67.31900020595641,25.799999999999997,93.11900020595641,46.559500102978205
76895,1,2,65.51200008043088,27.6,93.11200008043087,46.55600004021544
44028,1,3,53.506488900723156,39.599999999999994,93.10648890072315,31.03549630024105
34366,1,1,77.50058302949749,15.600000000000001,93.1005830294975,93.1005830294975
75100,1,1,79.29600322806834,13.799999999999999,93.09600322806834,93.09600322806834
51904,1,1,77.4880001,15.600000000000001,93.08800009999999,93.08800009999999
14172,1,2,65.44927876514548,27.6,93.04927876514547,46.52463938257274
28762,1,1,77.43300025351346,15.600000000000001,93.03300025351345,93.03300025351345
10390,1,2,63.608000129461274,29.4,93.00800012946128,46.50400006473064
90733,1,1,77.3935490154892,15.600000000000001,92.99354901548921,92.99354901548921
18841,1,2,65.36867166570428,27.599999999999998,92.96867166570428,46.48433583285214
31292,2,4,44.940590459409954,48.0,92.94059045940995,23.235147614852487
87644,1,1,77.31800019368528,15.600000000000001,92.91800019368529,92.91800019368529
63838,1,2,65.30662912672543,27.599999999999998,92.90662912672542,46.45331456336271
25592,1,2,65.28696096051041,27.599999999999998,92.88696096051041,46.443480480255204
27903,1,2,67.01774994377047,25.799999999999997,92.81774994377047,46.40887497188523
74511,1,2,63.41594937152525,29.4,92.81594937152525,46.407974685762625
28644,1,2,61.60000004339963,31.200000000000003,92.80000004339963,46.40000002169982
28778,2,2,66.96969185596654,25.799999999999997,92.76969185596656,46.38484592798328
65727,1,3,51.33417071314358,41.4,92.73417071314358,30.911390237714528
66071,1,1,80.68500000983477,12.0,92.68500000983477,92.68500000983477
92385,1,1,77.07104828171506,15.600000000000001,92.67104828171506,92.67104828171506
71505,1,1,76.99450312554092,15.600000000000001,92.59450312554091,92.59450312554091
40954,1,2,66.79409961981848,25.799999999999997,92.59409961981848,46.29704980990924
75325,1,1,76.97249842580408,15.600000000000001,92.57249842580407,92.57249842580407
6118,1,1,76.96000020951033,15.600000000000001,92.56000020951032,92.56000020951032
12433,1,1,76.93890325138945,15.600000000000001,92.53890325138946,92.53890325138946
14738,1,1,78.73600022494793,13.799999999999999,92.53600022494793,92.53600022494793
34516,1,2,61.33462083735631,31.200000000000003,92.53462083735631,46.26731041867816
38267,1,2,61.32095784598303,31.200000000000003,92.52095784598303,46.26047892299152
91245,1,2,61.31113943737758,31.200000000000003,92.51113943737758,46.25556971868879
59694,1,1,76.89499969780445,15.600000000000001,92.49499969780445,92.49499969780445
5057,1,2,63.09455999246478,29.4,92.49455999246477,46.247279996232386
98038,1,1,76.8645001105615,15.600000000000001,92.46450011056149,92.46450011056149
93263,1,1,76.8545128363499,15.600000000000001,92.45451283634989,92.45451283634989
32466,1,2,61.24545087831045,31.200000000000003,92.44545087831045,46.22272543915523
86606,1,2,64.8314291362657,27.6,92.43142913626569,46.215714568132846
17660,1,2,63.012999929782715,29.4,92.41299992978271,46.20649996489136
2038,1,2,64.80699943739177,27.599999999999998,92.40699943739176,46.20349971869588
42994,1,2,64.77959870875773,27.6,92.37959870875774,46.18979935437887
24197,1,3,50.96890972113252,41.4,92.36890972113252,30.78963657371084
77854,1,3,49.16797044346735,43.2,92.36797044346734,30.78932348115578
78855,1,2,66.55399988219142,25.799999999999997,92.35399988219142,46.17699994109571
36409,1,3,50.94292996756144,41.4,92.34292996756143,30.78097665585381
3205,1,2,64.7029999353048,27.599999999999998,92.3029999353048,46.1514999676524
9754,1,2,64.69106983221934,27.6,92.29106983221934,46.14553491610967
41809,1,2,64.69063033581048,27.599999999999998,92.29063033581048,46.14531516790524
34664,1,2,62.8800000064075,29.4,92.2800000064075,46.14000000320375
92517,1,3,52.67862005688727,39.599999999999994,92.27862005688726,30.759540018962422
38028,2,3,49.04112166600734,43.2,92.24112166600733,30.747040555335776
2061,1,2,62.80608892799525,29.4,92.20608892799525,46.10304446399763
52935,1,1,76.6009490703858,15.600000000000001,92.2009490703858,92.2009490703858
30324,1,4,42.38940041220296,49.8,92.18940041220296,23.04735010305074
64749,2,2,60.982999871484935,31.200000000000003,92.18299987148494,46.09149993574247
59902,1,1,76.57000013627112,15.600000000000001,92.17000013627111,92.17000013627111
45671,1,2,62.76099977456033,29.4,92.16099977456032,46.08049988728016
24159,1,3,48.853190748685456,43.2,92.05319074868545,30.684396916228483
84088,1,1,76.43699976243079,15.600000000000001,92.03699976243078,92.03699976243078
30045,1,2,62.619980985575594,29.4,92.01998098557559,46.00999049278779
72563,1,2,62.58885036620832,29.4,91.98885036620831,45.994425183104156
57809,1,3,52.33138995598436,39.599999999999994,91.93138995598436,30.643796651994787
52688,1,1,78.1048806446771,13.799999999999999,91.90488064467709,91.90488064467709
38757,1,1,78.1048806446771,13.799999999999999,91.90488064467709,91.90488064467709
99257,1,3,48.69923122504798,43.2,91.89923122504797,30.63307707501599
6196,1,2,64.27099989913404,27.599999999999998,91.87099989913403,45.93549994956702
44109,1,2,66.04060027252238,25.799999999999997,91.84060027252238,45.92030013626119
87578,1,1,76.21900021657348,15.600000000000001,91.81900021657347,91.81900021657347
52317,1,1,78.00999982,13.799999999999999,91.80999982,91.80999982
76716,2,2,64.20214099079269,27.599999999999998,91.80214099079268,45.90107049539634
13876,1,3,52.20047026269225,39.599999999999994,91.80047026269224,30.60015675423075
4709,1,1,77.99999970942736,13.799999999999999,91.79999970942735,91.79999970942735
83026,1,1,76.17600011592731,15.600000000000001,91.7760001159273,91.7760001159273
46551,1,1,76.17414335652128,15.600000000000001,91.77414335652128,91.77414335652128
79405,2,4,36.56541035641518,55.2,91.76541035641517,22.941352589103793
3920,1,2,64.1579390482208,27.6,91.7579390482208,45.8789695241104
70927,1,3,48.548588409833854,43.2,91.74858840983386,30.58286280327795
39827,2,4,36.51960008972996,55.2,91.71960008972997,22.92990002243249
64480,1,2,64.0740017732895,27.6,91.67400177328949,45.837000886644745
19522,1,1,76.0736590461397,15.600000000000001,91.6736590461397,91.6736590461397
36623,1,1,76.00499982247129,15.600000000000001,91.60499982247129,91.60499982247129
26172,1,1,76.00000008940698,15.600000000000001,91.60000008940699,91.60000008940699
62090,1,1,75.97684810439739,15.600000000000001,91.57684810439738,91.57684810439738
72243,1,1,75.97684810439739,15.600000000000001,91.57684810439738,91.57684810439738
18920,1,2,63.94220854593686,27.6,91.54220854593686,45.77110427296843
55061,1,2,63.91289854027228,27.599999999999998,91.51289854027227,45.75644927013614
41464,1,1,75.89494292705268,15.600000000000001,91.49494292705268,91.49494292705268
99872,1,3,50.083340064529175,41.4,91.48334006452916,30.494446688176385
99145,1,1,75.85000002756716,15.600000000000001,91.45000002756717,91.45000002756717
50162,1,3,50.02760018683337,41.4,91.42760018683337,30.475866728944457
14314,2,3,51.77939847812723,39.599999999999994,91.37939847812723,30.459799492709077
18457,1,1,77.56748932334244,13.799999999999999,91.36748932334244,91.36748932334244
77192,1,1,75.7345931303388,15.600000000000001,91.33459313033879,91.33459313033879
70410,1,1,75.72547679574461,15.600000000000001,91.3254767957446,91.3254767957446
83695,1,1,75.71368877376952,15.600000000000001,91.31368877376951,91.31368877376951
92374,1,1,75.71368877376952,15.600000000000001,91.31368877376951,91.31368877376951
71064,1,2,63.64060890308544,27.599999999999998,91.24060890308544,45.62030445154272
32869,2,3,49.8347594093138,41.4,91.2347594093138,30.411586469771265
73689,1,1,75.58649994246663,15.600000000000001,91.18649994246664,91.18649994246664
26215,1,4,39.5788207149539,51.599999999999994,91.1788207149539,22.794705178738475
87688,2,2,65.3338214833367,25.799999999999997,91.1338214833367,45.56691074166835
41604,1,2,65.31032836096031,25.799999999999997,91.11032836096031,45.555164180480155
35146,1,1,75.47999996691942,15.600000000000001,91.07999996691942,91.07999996691942
56582,2,2,63.476428913330345,27.6,91.07642891333035,45.53821445666517
47090,1,1,75.47157305631256,15.600000000000001,91.07157305631256,91.07157305631256
10155,1,3,51.43048904428374,39.599999999999994,91.03048904428374,30.34349634809458
92466,1,1,77.21999987214804,13.799999999999999,91.01999987214803,91.01999987214803
41627,1,1,77.21999987214804,13.799999999999999,91.01999987214803,91.01999987214803
3220,1,1,77.18005114314968,13.799999999999999,90.98005114314968,90.98005114314968
7993,1,1,75.33599985390902,15.600000000000001,90.93599985390901,90.93599985390901
390,1,1,75.31999982893467,15.600000000000001,90.91999982893466,90.91999982893466
65248,1,1,75.30530180796681,15.600000000000001,90.90530180796682,90.90530180796682
19868,1,2,63.30000011250377,27.6,90.90000011250376,45.45000005625188
78103,1,1,75.28836294448223,15.600000000000001,90.88836294448222,90.88836294448222
11304,1,3,51.26383967791192,39.6,90.86383967791191,30.287946559303972
4791,1,2,63.23929995662793,27.6,90.83929995662793,45.41964997831396
58978,1,2,61.43788017872989,29.4,90.83788017872989,45.418940089364945
66791,2,2,65.01600041966363,25.799999999999997,90.81600041966362,45.40800020983181
43308,1,1,75.20500005036592,15.600000000000001,90.80500005036592,90.80500005036592
6692,1,1,75.18069615578125,15.600000000000001,90.78069615578124,90.78069615578124
91801,1,3,47.57266020533085,43.2,90.77266020533085,30.25755340177695
51161,1,1,75.09953549167426,15.600000000000001,90.69953549167425,90.69953549167425
77699,1,2,61.29399989545345,29.4,90.69399989545346,45.34699994772673
47334,1,2,59.4799002053611,31.200000000000003,90.6799002053611,45.33995010268055
42860,1,1,76.87500014,13.799999999999999,90.67500014,90.67500014
77503,1,2,63.064868459555406,27.6,90.66486845955541,45.332434229777704
47033,1,1,75.03600002266467,15.600000000000001,90.63600002266466,90.63600002266466
46804,1,2,63.031579324968696,27.6,90.6315793249687,45.31578966248435
18165,1,2,64.83044083010307,25.799999999999997,90.63044083010307,45.315220415051535
64998,1,2,64.82490036574974,25.799999999999997,90.62490036574974,45.31245018287487
32873,1,2,61.19549992773682,29.4,90.59549992773682,45.29774996386841
65761,1,1,78.5803493905976,12.0,90.5803493905976,90.5803493905976
6377,1,2,61.12499997019768,29.4,90.52499997019768,45.26249998509884
85719,2,2,59.32426084545257,31.200000000000003,90.52426084545257,45.26213042272629
7173,1,1,76.70399984,13.799999999999999,90.50399983999999,90.50399983999999
33047,1,1,76.70399984,13.799999999999999,90.50399983999999,90.50399983999999
32057,1,2,59.301308356072326,31.200000000000003,90.50130835607233,45.250654178036164
99786,1,2,62.869500084314495,27.599999999999998,90.46950008431449,45.234750042157245
70192,1,2,62.8200000859797,27.6,90.4200000859797,45.21000004298985
31859,1,2,62.7239188373442,27.599999999999998,90.3239188373442,45.1619594186721
8958,1,2,60.86332862648563,29.4,90.26332862648562,45.13166431324281
36614,1,2,60.86174981,29.4,90.26174981,45.130874905
30970,1,2,62.65962838727505,27.6,90.25962838727506,45.12981419363753
70812,1,1,76.44560338863135,13.799999999999999,90.24560338863135,90.24560338863135
71877,1,2,62.636558095017975,27.6,90.23655809501798,45.11827904750899
67474,1,1,74.62400007247925,15.600000000000001,90.22400007247924,90.22400007247924
66823,2,2,59.01201044796039,31.200000000000003,90.21201044796038,45.10600522398019
37916,1,3,50.56819915500322,39.599999999999994,90.16819915500321,30.05606638500107
4236,1,1,74.52255947482422,15.600000000000001,90.12255947482421,90.12255947482421
44150,1,1,74.51999976765364,15.600000000000001,90.11999976765364,90.11999976765364
1956,1,1,74.51999976765364,15.600000000000001,90.11999976765364,90.11999976765364
6342,1,1,76.3110522717578,13.799999999999999,90.1110522717578,90.1110522717578
1505,1,1,74.5,15.600000000000001,90.1,90.1
2662,1,2,58.88187016420381,31.200000000000003,90.08187016420382,45.04093508210191
44263,1,1,74.46977838451534,15.600000000000001,90.06977838451533,90.06977838451533
78951,1,1,74.3950426961128,15.600000000000001,89.99504269611279,89.99504269611279
38633,1,1,74.3950426961128,15.600000000000001,89.99504269611279,89.99504269611279
75436,2,3,48.590391131669406,41.4,89.9903911316694,29.9967970438898
21624,1,2,58.78658889787256,31.200000000000003,89.98658889787256,44.99329444893628
38596,1,1,74.36800003051758,15.600000000000001,89.96800003051757,89.96800003051757
29174,1,3,48.56257903798118,41.4,89.96257903798119,29.98752634599373
20287,1,3,50.35104989725054,39.599999999999994,89.95104989725053,29.98368329908351
99249,1,2,62.345119782832555,27.6,89.94511978283255,44.972559891416275
33738,1,1,74.32800011476502,15.600000000000001,89.92800011476501,89.92800011476501
63354,1,2,62.28750991257282,27.6,89.88750991257282,44.94375495628641
18666,1,1,74.27200004458427,15.600000000000001,89.87200004458427,89.87200004458427
98746,1,3,52.010241707860274,37.8,89.81024170786027,29.936747235953423
26733,1,3,48.40183005853615,41.4,89.80183005853615,29.933943352845386
66905,2,3,46.58134048981577,43.2,89.78134048981578,29.92711349660526
70702,1,3,48.30134922599956,41.4,89.70134922599955,29.90044974199985
71222,1,1,74.08699997514486,15.600000000000001,89.68699997514486,89.68699997514486
90772,1,2,62.08570192855336,27.599999999999998,89.68570192855336,44.84285096427668
48425,1,2,58.373550724332034,31.200000000000003,89.57355072433204,44.78677536216602
77948,1,1,73.97000001743436,15.600000000000001,89.57000001743435,89.57000001743435
27492,1,1,73.96830183532165,15.600000000000001,89.56830183532165,89.56830183532165
45386,1,1,75.76799994148314,13.799999999999999,89.56799994148314,89.56799994148314
806,1,2,61.954609118181615,27.599999999999998,89.55460911818162,44.77730455909081
51114,1,3,49.92844059576322,39.599999999999994,89.52844059576321,29.84281353192107
66367,1,3,49.89290070142287,39.599999999999994,89.49290070142285,29.830966900474284
94438,2,2,61.89164953898116,27.599999999999998,89.49164953898116,44.74582476949058
6998,1,2,60.04551966334603,29.4,89.44551966334603,44.72275983167302
44126,1,2,63.588849946325276,25.799999999999997,89.38884994632528,44.69442497316264
57082,1,2,63.57428825351879,25.799999999999997,89.37428825351878,44.68714412675939
95480,1,1,73.76367691283644,15.600000000000001,89.36367691283644,89.36367691283644
65223,1,1,75.51999974250793,13.799999999999999,89.31999974250793,89.31999974250793
44965,1,2,63.49581274570414,25.799999999999997,89.29581274570414,44.64790637285207
44934,1,2,59.887639616102575,29.4,89.28763961610258,44.64381980805129
82606,1,3,49.63799989968538,39.599999999999994,89.23799989968538,29.745999966561794
38964,1,2,61.616908895142515,27.599999999999998,89.21690889514251,44.608454447571255
14847,1,2,63.35277058201619,25.799999999999997,89.15277058201619,44.576385291008094
32860,1,1,75.33599985390902,13.799999999999999,89.13599985390901,89.13599985390901
8449,2,2,59.68151128387545,29.4,89.08151128387544,44.54075564193772
73483,1,1,73.47000013338402,15.600000000000001,89.07000013338401,89.07000013338401
64067,1,3,49.44923040400491,39.599999999999994,89.0492304040049,29.683076801334966
97478,1,2,61.40547063921647,27.6,89.00547063921647,44.502735319608234
48213,2,2,59.586839449716656,29.4,88.98683944971665,44.49341972485833
89470,1,2,64.98540003430455,24.0,88.98540003430455,44.49270001715227
74275,1,2,63.13500015297905,25.799999999999997,88.93500015297906,44.46750007648953
95853,1,1,73.30172951143652,15.600000000000001,88.90172951143651,88.90172951143651
83168,1,1,75.07199971,13.799999999999999,88.87199971,88.87199971
83355,1,1,73.24500006157905,15.600000000000001,88.84500006157904,88.84500006157904
70758,1,1,73.23294905476942,15.600000000000001,88.83294905476941,88.83294905476941
83631,1,2,61.14909983444363,27.6,88.74909983444363,44.37454991722181
20491,2,3,49.1407190604198,39.599999999999994,88.74071906041979,29.580239686806596
72528,2,2,61.11800009966828,27.599999999999998,88.71800009966827,44.35900004983414
41641,1,1,74.89199992,13.799999999999999,88.69199992,88.69199992
64236,1,1,74.89199992,13.799999999999999,88.69199992,88.69199992
16274,1,1,73.08000008761884,15.600000000000001,88.68000008761885,88.68000008761885
5036,1,2,57.46545832896322,31.200000000000003,88.66545832896323,44.33272916448161
69950,1,1,74.84620357310325,13.799999999999999,88.64620357310325,88.64620357310325
84241,1,2,61.046000039204955,27.6,88.64600003920495,44.323000019602475
24717,1,2,62.844999903813004,25.799999999999997,88.644999903813,44.3224999519065
46017,1,2,62.839250780213625,25.799999999999997,88.63925078021362,44.31962539010681
48249,1,2,59.23799995346537,29.4,88.63799995346537,44.318999976732684
29370,1,2,59.19418071836787,29.4,88.59418071836787,44.29709035918393
61756,1,1,74.7519998550415,13.799999999999999,88.5519998550415,88.5519998550415
29308,1,2,59.14170970895976,29.4,88.54170970895976,44.27085485447988
41864,2,2,57.34096203866528,31.200000000000003,88.54096203866528,44.27048101933264
140,1,3,45.33649989386275,43.2,88.53649989386275,29.512166631287585
77424,1,1,72.93479308305592,15.600000000000001,88.53479308305592,88.53479308305592
10679,1,1,72.89532119870961,15.600000000000001,88.4953211987096,88.4953211987096
78831,1,1,72.89532119870961,15.600000000000001,88.4953211987096,88.4953211987096
97944,1,4,40.48265991842984,48.0,88.48265991842985,22.12066497960746
85610,1,2,62.67761060626561,25.799999999999997,88.47761060626561,44.23880530313281
48872,1,2,62.65869996897056,25.799999999999997,88.45869996897056,44.22934998448528
50499,1,3,47.051350830518984,41.4,88.45135083051899,29.483783610172996
55951,1,1,72.84200017899275,15.600000000000001,88.44200017899274,88.44200017899274
38107,1,4,38.633289894395546,49.8,88.43328989439554,22.108322473598886
90944,1,1,74.62399977445602,13.799999999999999,88.42399977445602,88.42399977445602
40292,1,2,59.02300007920712,29.4,88.42300007920713,44.211500039603564
74344,2,3,48.799499328562746,39.599999999999994,88.39949932856274,29.46649977618758
2420,1,1,72.78699994459748,15.600000000000001,88.38699994459748,88.38699994459748
10208,1,2,60.768797923505154,27.599999999999998,88.36879792350516,44.18439896175258
26472,1,3,48.753659913111626,39.599999999999994,88.35365991311161,29.451219971037204
23600,1,1,74.54199972003698,13.799999999999999,88.34199972003698,88.34199972003698
45721,1,2,58.9349998999387,29.4,88.33499989993871,44.167499949969354
47772,1,3,46.93389945291578,41.4,88.33389945291577,29.444633150971924
55889,1,1,74.52514868884386,13.799999999999999,88.32514868884385,88.32514868884385
72813,1,1,74.52514868884386,13.799999999999999,88.32514868884385,88.32514868884385
56780,1,2,58.91676008501531,29.4,88.31676008501532,44.15838004250766
76137,1,2,60.71582027446135,27.599999999999998,88.31582027446134,44.15791013723067
94513,1,2,60.678029911197996,27.599999999999998,88.27802991119799,44.139014955598995
21864,1,1,72.66800005733967,15.600000000000001,88.26800005733966,88.26800005733966
66923,1,1,72.66800005733967,15.600000000000001,88.26800005733966,88.26800005733966
86155,1,3,46.844700969473905,41.4,88.24470096947391,29.41490032315797
45350,1,1,72.62999983504415,15.600000000000001,88.22999983504414,88.22999983504414
37131,1,1,72.60000022128224,15.600000000000001,88.20000022128224,88.20000022128224
60815,1,1,72.60000022128224,15.600000000000001,88.20000022128224,88.20000022128224
32766,1,2,58.79967974571109,29.4,88.19967974571108,44.09983987285554
