user_id,total_items,order_frequency,return_frequency,total_sales,total_margin,avg_item_price,avg_item_margin,customer_return_rate,avg_basket_size,purchase_recency_days,customer_tenure_days,avg_order_value,total_margin_reversal,total_process_cost,total_profit_erosion,erosion_percentile_rank,is_high_erosion_customer,profit_erosion_quartile
34721,1,1,1,79.0,34.99699999764562,79.0,34.99699999764562,1.0,1.0,447.0,1285.0,79.0,34.99699999764562,12.0,46.99699999764562,49.77477477477478,0,2
34750,2,2,1,39.44999980926514,17.976699890476837,19.72499990463257,8.988349945238419,0.5,1.0,431.0,1335.0,19.72499990463257,11.906999989412723,13.799999999999999,25.706999989412722,17.909576242909576,0,1
34752,3,2,1,195.8899993896484,104.34703926375974,65.29666646321614,34.782346421253244,0.3333333333333333,1.5,263.0,1023.0,97.9449996948242,26.623350351195402,15.600000000000001,42.22335035119541,44.71971971971972,0,2
34762,2,2,1,184.0,90.25999992713332,92.0,45.12999996356666,0.5,1.0,20.0,1543.0,92.0,39.9499998949468,13.799999999999999,53.7499998949468,55.61394728061395,0,3
34763,5,4,1,200.83999824523923,106.41885926417726,40.16799964904784,21.28377185283545,0.2,1.25,108.0,1198.0,50.20999956130981,3.714749991428107,12.0,15.714749991428107,0.9175842509175842,0,1
34801,2,2,1,54.900001525878906,27.939300732937454,27.450000762939453,13.969650366468727,0.5,1.0,1244.0,1761.0,27.450000762939453,15.813600372930615,15.600000000000001,31.413600372930617,27.998832165498833,0,2
34804,7,4,1,495.98999786376953,266.03198839611576,70.85571398053851,38.00456977087368,0.14285714285714285,1.75,113.0,475.0,123.99749946594238,18.269999963231385,12.0,30.269999963231385,26.05105105105105,0,2
34826,2,2,1,35.670000076293945,17.78301008027304,17.835000038146973,8.89150504013652,0.5,1.0,41.0,483.0,17.835000038146973,5.228010059150644,13.799999999999999,19.028010059150642,5.305305305305305,0,1
34829,3,2,2,283.9499969482422,162.92634839108393,94.64999898274739,54.30878279702798,0.6666666666666666,1.5,1180.0,2512.0,141.9749984741211,147.32034843108391,29.4,176.72034843108392,94.60293626960294,1,4
34833,3,3,1,98.46999931335449,53.37282967565721,32.8233331044515,17.79094322521907,0.3333333333333333,1.0,443.0,1724.0,32.8233331044515,25.124000020325184,15.600000000000001,40.724000020325185,42.64264264264264,0,2
34858,4,2,1,71.4399995803833,38.54343984460895,17.859999895095825,9.635859961152237,0.25,2.0,423.0,1773.0,35.71999979019165,6.039649901200457,12.0,18.039649901200455,4.045712379045712,0,1
34864,1,1,1,64.90000153,34.72150070925149,64.90000153,34.72150070925149,1.0,1.0,69.0,601.0,64.90000153,34.72150070925149,15.600000000000001,50.32150070925149,52.94461127794461,0,3
34870,4,4,1,323.910005569458,189.1032032840175,80.9775013923645,47.275800821004374,0.25,1.0,33.0,1085.0,80.9775013923645,150.24399324923965,15.600000000000001,165.84399324923965,93.39756423089757,1,4
34873,3,2,1,287.7999954223633,147.55243723200766,95.93333180745442,49.18414574400256,0.3333333333333333,1.5,58.0,2210.0,143.89999771118164,62.52444007578252,13.799999999999999,76.32444007578252,70.70403737070404,0,3
34880,2,2,1,83.74000168,42.194560863706116,41.87000084,21.097280431853058,0.5,1.0,47.0,93.0,41.87000084,22.751999974250793,13.799999999999999,36.55199997425079,36.286286286286284,0,2
34891,3,2,3,166.9799976348877,95.3215485130267,55.659999211629234,31.773849504342234,1.0,1.5,414.0,1671.0,83.48999881744385,95.3215485130267,43.2,138.5215485130267,89.5895895895896,1,4
34897,3,1,3,94.9999990463257,46.386799475684,31.666666348775234,15.462266491894667,1.0,3.0,472.0,673.0,94.9999990463257,46.386799475684,37.8,84.186799475684,74.22422422422422,0,3
34899,2,2,1,103.5,54.37949993647635,51.75,27.189749968238175,0.5,1.0,40.0,291.0,51.75,20.90399997588247,12.0,32.90399997588247,30.363697030363696,0,2
3493,1,1,1,22.989999771118164,13.564099904356151,22.989999771118164,13.564099904356151,1.0,1.0,660.0,777.0,22.989999771118164,13.564099904356151,12.0,25.56409990435615,17.6343009676343,0,1
34932,3,1,3,167.92999839936033,82.67279947949483,55.97666613312011,27.557599826498276,1.0,3.0,,,167.92999839936033,82.67279947949483,43.2,125.87279947949483,87.14547881214548,1,4
34946,2,2,1,166.0,88.14999984949827,83.0,44.074999924749136,0.5,1.0,1056.0,1835.0,83.0,60.26999983936548,13.799999999999999,74.06999983936548,69.50283616950284,0,3
34953,1,1,1,19.989999771118164,7.3163398495054235,19.989999771118164,7.3163398495054235,1.0,1.0,172.0,198.0,19.989999771118164,7.3163398495054235,12.0,19.316339849505425,5.747414080747414,0,1
34957,3,2,2,454.97999572753906,231.74582764421783,151.65999857584634,77.24860921473928,0.6666666666666666,1.5,1391.0,2556.0,227.48999786376953,200.87557862261133,31.200000000000003,232.07557862261132,97.68935602268935,1,4
34968,4,3,1,302.99000168,155.77098052148776,75.74750042,38.94274513037194,0.25,1.3333333333333333,65.0,237.0,100.99666722666666,29.110980863134138,15.600000000000001,44.71098086313414,47.681014347681014,0,2
34977,2,2,1,106.15999984894532,59.162469943420014,53.07999992447266,29.581234971710007,0.5,1.0,75.0,1359.0,53.07999992447266,38.04774902109429,15.600000000000001,53.64774902109429,55.54721388054722,0,3
34994,2,2,1,581.0,315.53199906274676,290.5,157.76599953137338,0.5,1.0,897.0,2100.0,290.5,77.53199963271618,15.600000000000001,93.13199963271617,78.19486152819486,1,4
35003,2,2,1,43.99000168,19.611510787207656,21.99500084,9.805755393603828,0.5,1.0,464.0,1393.0,21.99500084,16.60851079044121,15.600000000000001,32.20851079044121,29.19169169169169,0,2
35027,6,3,1,272.8799991607666,140.24937967064872,45.47999986012777,23.374896611774787,0.16666666666666666,2.0,5.0,118.0,90.95999972025554,11.697839795622826,13.799999999999999,25.497839795622824,17.471638304971638,0,1
35031,2,2,1,114.5,60.247999822255224,57.25,30.123999911127612,0.5,1.0,399.0,896.0,57.25,44.23999980092049,13.799999999999999,58.039999800920484,58.96312979646313,0,3
35035,1,1,1,92.40000153,48.87960073420646,92.40000153,48.87960073420646,1.0,1.0,2183.0,2272.0,92.40000153,48.87960073420646,13.799999999999999,62.67960073420646,62.49165832499166,0,3
35037,1,1,1,85.5,53.266500131227076,85.5,53.266500131227076,1.0,1.0,186.0,1878.0,85.5,53.266500131227076,13.799999999999999,67.06650013122707,65.44878211544878,0,3
35041,1,1,1,49.99000168,21.745650804294893,49.99000168,21.745650804294893,1.0,1.0,996.0,2170.0,49.99000168,21.745650804294893,12.0,33.7456508042949,31.802635969302635,0,2
35049,1,1,1,14.0,7.069999985396862,14.0,7.069999985396862,1.0,1.0,322.0,1816.0,14.0,7.069999985396862,12.0,19.069999985396862,5.38038038038038,0,1
3505,3,2,1,146.77999877929688,79.03931952136041,48.926666259765625,26.34643984045347,0.3333333333333333,1.5,402.0,2124.0,73.38999938964844,17.922319395080514,13.799999999999999,31.72231939508051,28.39506172839506,0,2
35050,5,2,1,306.2799949645996,157.60413720495592,61.25599899291992,31.520827440991184,0.2,2.5,666.0,931.0,153.1399974822998,39.73159819937088,13.799999999999999,53.531598199370876,55.463797130463796,0,3
35053,1,1,1,184.72000122070312,94.57664098833561,184.72000122070312,94.57664098833561,1.0,1.0,494.0,1222.0,184.72000122070312,94.57664098833561,15.600000000000001,110.1766409883356,83.57107107107107,1,4
35057,2,1,2,43.779999732971184,16.780019815874763,21.889999866485592,8.390009907937381,1.0,2.0,,,43.779999732971184,16.780019815874763,25.799999999999997,42.58001981587476,45.25358692025358,0,2
35059,5,2,2,151.2899990089453,70.48080923841306,30.25799980178906,14.096161847682612,0.4,2.5,115.0,287.0,75.64499950447265,24.15889060822026,27.599999999999998,51.758890608220256,53.987320653987325,0,3
3506,1,1,1,49.5,24.00750015489757,49.5,24.00750015489757,1.0,1.0,881.0,1092.0,49.5,24.00750015489757,12.0,36.00750015489757,35.31865198531865,0,2
35064,1,1,1,70.0,32.62000000104308,70.0,32.62000000104308,1.0,1.0,811.0,1596.0,70.0,32.62000000104308,13.799999999999999,46.42000000104308,49.2992992992993,0,2
35070,2,2,1,171.99000549316406,101.87793348854565,85.99500274658203,50.938966744272825,0.5,1.0,309.0,2339.0,85.99500274658203,22.973999932408333,13.799999999999999,36.77399993240833,36.72005338672005,0,2
35089,2,2,1,199.9199981689453,110.91191890339918,99.95999908447266,55.45595945169959,0.5,1.0,52.0,526.0,99.95999908447266,87.14999973890372,13.799999999999999,100.94999973890371,80.87253920587254,1,4
35094,3,1,3,204.9799995437695,96.08770004903286,68.32666651458983,32.02923334967762,1.0,3.0,1095.0,1282.0,204.9799995437695,96.08770004903286,43.2,139.28770004903288,89.70637303970638,1,4
35096,1,1,1,66.37000274658203,37.36631161357701,66.37000274658203,37.36631161357701,1.0,1.0,453.0,477.0,66.37000274658203,37.36631161357701,15.600000000000001,52.96631161357701,54.967467467467465,0,3
351,1,1,1,28.0,17.080000035464764,28.0,17.080000035464764,1.0,1.0,2060.0,2075.0,28.0,17.080000035464764,13.799999999999999,30.88000003546476,27.177177177177175,0,2
35104,2,2,1,44.85000038146973,20.970250074662268,22.425000190734863,10.485125037331134,0.5,1.0,531.0,899.0,22.425000190734863,13.724999967962503,13.799999999999999,27.5249999679625,21.196196196196198,0,1
35110,1,1,1,34.97999954223633,19.55381975661993,34.97999954223633,19.55381975661993,1.0,1.0,219.0,1857.0,34.97999954223633,19.55381975661993,15.600000000000001,35.15381975661993,34.05905905905906,0,2
35127,2,2,1,76.38000106811523,34.88810050229133,38.19000053405762,17.444050251145665,0.5,1.0,22.0,1463.0,38.19000053405762,18.008100566664346,13.799999999999999,31.808100566664343,28.58692025358692,0,2
3514,1,1,1,82.90000153,38.29980073316562,82.90000153,38.29980073316562,1.0,1.0,285.0,902.0,82.90000153,38.29980073316562,15.600000000000001,53.89980073316562,55.68902235568902,0,3
35146,2,2,1,186.0,89.19799987971783,93.0,44.59899993985891,0.5,1.0,2200.0,2378.0,93.0,75.47999996691942,15.600000000000001,91.07999996691942,77.33566900233568,1,4
35149,2,2,1,61.99000168,26.37809079863327,30.99500084,13.189045399316635,0.5,1.0,748.0,2147.0,30.99500084,16.418090767936878,12.0,28.418090767936878,22.789456122789456,0,1
3515,4,2,1,216.8999977111816,90.62167920617587,54.2249994277954,22.655419801543967,0.25,2.0,495.0,1220.0,108.44999885559082,12.891969860926004,12.0,24.891969860926004,16.082749416082752,0,1
35159,6,4,1,499.310001373291,287.82542017707044,83.21833356221516,47.97090336284507,0.16666666666666666,1.5,155.0,1772.0,124.82750034332275,145.59501966279333,15.600000000000001,161.19501966279333,92.9346012679346,1,4
35165,3,2,1,72.0,34.44300006330013,24.0,11.481000021100044,0.3333333333333333,1.5,311.0,1579.0,36.0,5.609999969601631,12.0,17.60999996960163,3.4117450784117453,0,1
35182,2,2,1,131.43999862824217,65.86011929824141,65.71999931412108,32.93005964912071,0.5,1.0,211.0,470.0,65.71999931412108,37.67119857799929,15.600000000000001,53.27119857799929,55.23023023023023,0,3
35199,4,4,1,160.78000259552732,70.5505212644446,40.19500064888183,17.63763031611115,0.25,1.0,353.0,923.0,40.19500064888183,8.34937975735253,12.0,20.34937975735253,7.22389055722389,0,1
35209,4,4,1,217.74000168,116.82254062705981,54.43500042,29.205635156764952,0.25,1.0,31.0,201.0,54.43500042,25.251999963074923,13.799999999999999,39.05199996307492,40.352852852852855,0,2
3521,4,4,1,196.90999603271484,96.64453805889939,49.22749900817871,24.161134514724846,0.25,1.0,185.0,1707.0,49.22749900817871,28.071999955922365,13.799999999999999,41.87199995592236,44.25258591925258,0,2
35220,1,1,1,42.99000168,24.28935092744591,42.99000168,24.28935092744591,1.0,1.0,454.0,1185.0,42.99000168,24.28935092744591,15.600000000000001,39.88935092744591,41.462295628962295,0,2
35230,4,3,1,174.42999839936036,88.63691935340667,43.60749959984009,22.159229838351667,0.25,1.3333333333333333,753.0,2099.0,58.14333279978678,11.4742598504515,12.0,23.4742598504515,13.309142475809143,0,1
35240,1,1,1,24.989999771118164,12.51998988651716,24.989999771118164,12.51998988651716,1.0,1.0,467.0,589.0,24.989999771118164,12.51998988651716,13.799999999999999,26.31998988651716,18.893893893893893,0,1
35242,3,3,2,84.17000007629395,38.47334000917136,28.05666669209798,12.824446669723786,0.6666666666666666,1.0,16.0,1247.0,28.05666669209798,28.35794009479641,25.799999999999997,54.15794009479641,55.93927260593927,0,3
35252,5,4,1,128.87999844551086,70.36616918527977,25.77599968910217,14.073233837055955,0.2,1.25,64.0,253.0,32.219999611377716,11.780000030994415,13.799999999999999,25.580000030994412,17.696863530196865,0,1
3526,3,3,1,109.68999862670898,64.58233903463729,36.563332875569664,21.527446344879095,0.3333333333333333,1.0,71.0,991.0,36.563332875569664,31.085999932140112,13.799999999999999,44.88599993214011,47.93543543543544,0,2
35277,2,2,1,49.0,25.255999967455864,24.5,12.627999983727932,0.5,1.0,1114.0,1517.0,24.5,18.059999961405993,13.799999999999999,31.85999996140599,28.70787454120787,0,2
35285,1,1,1,12.0,4.523999981582165,12.0,4.523999981582165,1.0,1.0,1062.0,1407.0,12.0,4.523999981582165,12.0,16.523999981582165,1.8810477143810476,0,1
35296,1,1,1,44.99000168,19.48067065322416,44.99000168,19.48067065322416,1.0,1.0,1749.0,2384.0,44.99000168,19.48067065322416,13.799999999999999,33.280670653224156,30.993493493493496,0,2
35298,1,1,1,135.9499969482422,67.1592988651812,135.9499969482422,67.1592988651812,1.0,1.0,119.0,594.0,135.9499969482422,67.1592988651812,15.600000000000001,82.7592988651812,73.56106106106107,0,3
35300,1,1,1,44.5,23.228999994695187,44.5,23.228999994695187,1.0,1.0,124.0,691.0,44.5,23.228999994695187,15.600000000000001,38.82899999469519,39.9733066399733,0,2
3533,4,2,2,91.39000129853028,48.68811065437646,22.84750032463257,12.172027663594115,0.5,2.0,20.0,109.0,45.69500064926514,16.230479811592836,27.599999999999998,43.83047981159284,46.62996329662996,0,2
35344,1,1,1,55.0,26.51000004261732,55.0,26.51000004261732,1.0,1.0,1264.0,1480.0,55.0,26.51000004261732,13.799999999999999,40.31000004261732,42.00033366700033,0,2
35347,3,2,1,94.61000061035156,52.76759050669878,31.536666870117188,17.58919683556626,0.3333333333333333,1.5,3.0,10.0,47.30500030517578,29.468639596164817,15.600000000000001,45.068639596164815,48.081414748081414,0,2
35357,5,2,1,301.93999767303467,157.0777287910492,60.387999534606934,31.415545758209838,0.2,2.5,,,150.96999883651733,69.67799853642285,15.600000000000001,85.27799853642284,74.72472472472472,0,3
35381,1,1,1,175.0,102.90000024,175.0,102.90000024,1.0,1.0,157.0,543.0,175.0,102.90000024,13.799999999999999,116.70000024,85.29362696029362,1,4
35394,2,2,1,314.0,176.3640005812049,157.0,88.18200029060245,0.5,1.0,1777.0,2108.0,157.0,30.899999849498272,13.799999999999999,44.69999984949827,47.66016016016016,0,2
3540,3,3,1,160.95999908600587,93.1285696374139,53.65333302866862,31.042856545804636,0.3333333333333333,1.0,60.0,525.0,53.65333302866862,20.78838098,13.799999999999999,34.58838098,33.1956956956957,0,2
35402,5,2,4,244.97999954223633,116.52496973322974,48.99599990844727,23.304993946645947,0.8,2.5,531.0,2002.0,122.48999977111816,113.84080983684838,55.2,169.04080983684838,93.76042709376043,1,4
35406,5,4,1,255.88999938964844,116.7194797427845,51.177999877929686,23.3438959485569,0.2,1.25,1.0,708.0,63.97249984741211,7.032799862575529,12.0,19.03279986257553,5.321988655321989,0,1
35423,1,1,1,6.989999771118164,4.221959873499311,6.989999771118164,4.221959873499311,1.0,1.0,300.0,2371.0,6.989999771118164,4.221959873499311,13.799999999999999,18.02195987349931,4.016516516516516,0,1
35424,2,2,1,84.79000091552734,36.05817037363156,42.39500045776367,18.02908518681578,0.5,1.0,354.0,1282.0,42.39500045776367,27.263999938964837,15.600000000000001,42.86399993896484,45.47047047047047,0,2
35430,2,2,1,83.99000168,38.37156073389652,41.99500084,19.18578036694826,0.5,1.0,595.0,665.0,41.99500084,21.307560753208428,15.600000000000001,36.90756075320843,36.93693693693694,0,2
35432,5,3,1,167.68000221405762,83.82481114062745,33.53600044281153,16.76496222812549,0.2,1.6666666666666667,394.0,1017.0,55.89333407135254,24.719999849796295,13.799999999999999,38.51999984979629,39.43943943943944,0,2
35435,2,2,1,123.94999980926514,67.69589968390613,61.97499990463257,33.84794984195307,0.5,1.0,260.0,809.0,61.97499990463257,8.955899890436232,13.799999999999999,22.755899890436233,11.811811811811811,0,1
35440,1,1,1,54.99000168,24.96546075864064,54.99000168,24.96546075864064,1.0,1.0,713.0,789.0,54.99000168,24.96546075864064,15.600000000000001,40.56546075864064,42.43827160493827,0,2
35443,1,1,1,49.970001220703125,26.234250659484417,49.970001220703125,26.234250659484417,1.0,1.0,519.0,1546.0,49.970001220703125,26.234250659484417,13.799999999999999,40.034250659484414,41.6332999666333,0,2
35458,2,2,1,89.97999954223633,44.28285957869828,44.989999771118164,22.14142978934914,0.5,1.0,4.0,1209.0,44.989999771118164,15.162859648435711,13.799999999999999,28.96285964843571,23.773773773773772,0,1
35462,2,2,1,291.5099983215332,153.41265893431765,145.7549991607666,76.70632946715882,0.5,1.0,1496.0,1728.0,145.7549991607666,129.47409822551307,15.600000000000001,145.07409822551307,90.76576576576578,1,4
35469,6,4,1,372.12999868392944,181.3179092615844,62.02166644732157,30.219651543597397,0.16666666666666666,1.5,582.0,1761.0,93.03249967098236,65.41200012713671,15.600000000000001,81.0120001271367,72.90623957290624,0,3
35486,5,4,1,420.8900032058789,239.14335191288168,84.17800064117577,47.828670382576334,0.2,1.25,305.0,1620.0,105.22250080146972,99.79474822742492,15.600000000000001,115.39474822742491,84.91408074741408,1,4
3550,1,1,1,45.93999862670898,20.397359396419816,45.93999862670898,20.397359396419816,1.0,1.0,338.0,449.0,45.93999862670898,20.397359396419816,15.600000000000001,35.99735939641982,35.310310310310314,0,2
35509,2,2,1,174.98999977111816,98.84477997142196,87.49499988555908,49.42238998571098,0.5,1.0,1343.0,2090.0,87.49499988555908,85.80000009387732,13.799999999999999,99.60000009387731,80.43043043043043,1,4
35511,2,2,1,331.99000168,152.28726083754378,165.99500084,76.14363041877189,0.5,1.0,334.0,1676.0,165.99500084,23.695260770309734,13.799999999999999,37.495260770309734,37.69602936269603,0,2
3552,6,3,4,235.18000221405762,114.31022104775846,39.19666703567627,19.051703507959743,0.6666666666666666,2.0,366.0,1462.0,78.39333407135254,75.62822109150082,57.0,132.62822109150082,88.38004671338004,1,4
35520,1,1,1,25.0,9.349999949336052,25.0,9.349999949336052,1.0,1.0,547.0,624.0,25.0,9.349999949336052,12.0,21.349999949336052,9.075742409075742,0,1
35534,3,2,1,58.989999771118164,26.832449826684222,19.663333257039387,8.944149942228075,0.3333333333333333,1.5,652.0,1597.0,29.494999885559082,9.374999953433871,13.799999999999999,23.17499995343387,12.629295962629298,0,1
35537,3,3,1,178.88000011444092,87.76063996459904,59.62666670481364,29.253546654866344,0.3333333333333333,1.0,492.0,1317.0,59.62666670481364,66.95999991,15.600000000000001,82.55999990999999,73.49015682349017,0,3
3554,2,1,2,155.98999977111816,91.56633964756489,77.99499988555908,45.783169823782444,1.0,2.0,603.0,712.0,155.98999977111816,91.56633964756489,25.799999999999997,117.36633964756489,85.41875208541875,1,4
35543,4,1,4,246.1200008392334,140.8616102656402,61.53000020980835,35.21540256641005,1.0,4.0,496.0,2277.0,246.1200008392334,140.8616102656402,51.599999999999994,192.46161026564016,95.77077077077078,1,4
35546,1,1,1,127.51000213623048,70.13050126992911,127.51000213623048,70.13050126992911,1.0,1.0,1579.0,1607.0,127.51000213623048,70.13050126992911,15.600000000000001,85.7305012699291,74.91658324991658,0,3
35553,1,1,1,79.5,40.30650009121746,79.5,40.30650009121746,1.0,1.0,671.0,906.0,79.5,40.30650009121746,13.799999999999999,54.106500091217455,55.88088088088088,0,3
35557,4,4,1,201.83999824523926,106.11952918695872,50.459999561309814,26.52988229673968,0.25,1.0,101.0,1965.0,50.459999561309814,17.017919913183825,13.799999999999999,30.81791991318382,27.05205205205205,0,2
35573,2,2,2,26.600000381469727,14.341600180828573,13.300000190734863,7.170800090414287,1.0,1.0,96.0,524.0,13.300000190734863,14.341600180828573,25.799999999999997,40.14160018082857,41.758425091758426,0,2
35574,3,3,1,322.57999992370605,179.36093992724776,107.52666664123535,59.786979975749254,0.3333333333333333,1.0,87.0,279.0,107.52666664123535,11.204700177598,13.799999999999999,25.004700177597996,16.412245578912245,0,1
35576,1,1,1,16.989999771118164,7.628509850142301,16.989999771118164,7.628509850142301,1.0,1.0,100.0,2377.0,16.989999771118164,7.628509850142301,12.0,19.6285098501423,6.172839506172839,0,1
35577,2,2,1,152.0800018310547,85.6230411767727,76.04000091552734,42.81152058838635,0.5,1.0,235.0,1291.0,76.04000091552734,10.899999924004078,13.799999999999999,24.699999924004075,15.724057390724058,0,1
35584,1,1,1,105.0,62.265000133775175,105.0,62.265000133775175,1.0,1.0,991.0,1495.0,105.0,62.265000133775175,13.799999999999999,76.06500013377517,70.54554554554554,0,3
35590,5,4,2,546.0200004577637,326.6670895959312,109.20400009155273,65.33341791918625,0.4,1.25,45.0,1015.0,136.50500011444092,24.94008978409564,25.799999999999997,50.74008978409564,53.31998665331999,0,3
35598,2,1,2,38.94999980926514,22.04655985900998,19.47499990463257,11.02327992950499,1.0,2.0,943.0,1466.0,38.94999980926514,22.04655985900998,29.4,51.44655985900998,53.79546212879546,0,3
35605,1,1,1,179.0,81.62400013,179.0,81.62400013,1.0,1.0,313.0,617.0,179.0,81.62400013,15.600000000000001,97.22400013000001,79.66299632966299,1,4
3562,1,1,1,33.040000915527344,17.048640497521163,33.040000915527344,17.048640497521163,1.0,1.0,443.0,554.0,33.040000915527344,17.048640497521163,13.799999999999999,30.84864049752116,27.127127127127125,0,2
35627,7,4,1,388.3999996185303,195.83279984330517,55.48571423121861,27.97611426332931,0.14285714285714285,1.75,86.0,1289.0,97.09999990463257,118.4400002,15.600000000000001,134.0400002,88.70537203870538,1,4
3563,4,3,1,143.4100036651758,75.1766019421165,35.85250091629395,18.794150485529126,0.25,1.3333333333333333,981.0,1518.0,47.8033345550586,28.044900845260038,15.600000000000001,43.64490084526004,46.38805472138806,0,2
35652,3,1,3,151.93999671936035,83.76287794454291,50.64666557312012,27.920959314847636,1.0,3.0,127.0,259.0,151.93999671936035,83.76287794454291,43.2,126.96287794454292,87.40407073740407,1,4
35656,3,3,1,251.25999450683594,142.11605648828166,83.75333150227864,47.37201882942722,0.3333333333333333,1.0,0.0,221.0,83.75333150227864,14.65000002644956,13.799999999999999,28.45000002644956,22.872872872872875,0,1
35673,5,4,2,203.29000091552734,106.62536039535244,40.65800018310547,21.325072079070488,0.4,1.25,364.0,2090.0,50.822500228881836,26.601210486076376,31.200000000000003,57.80121048607638,58.73373373373373,0,3
35679,2,1,2,192.22999572753906,88.11925826007104,96.11499786376953,44.05962913003552,1.0,2.0,1020.0,1446.0,192.22999572753906,88.11925826007104,27.6,115.71925826007103,85.04337671004338,1,4
35680,2,2,1,78.98999977111816,46.72922975370332,39.49499988555908,23.36461487685166,0.5,1.0,738.0,1917.0,39.49499988555908,38.07999986410141,13.799999999999999,51.87999986410141,54.054054054054056,0,3
35682,3,2,1,261.96000576019287,141.76369367399576,87.32000192006429,47.254564557998584,0.3333333333333333,1.5,822.0,1064.0,130.98000288009644,7.13350013237074,12.0,19.13350013237074,5.472138805472139,0,1
35701,4,2,3,580.9800014537061,322.9144608559999,145.24500036342653,80.72861521399997,0.75,2.0,207.0,643.0,290.49000072685305,233.159460998604,43.2,276.359460998604,98.83216549883217,1,4
35702,2,1,2,883.9900054931641,504.9778324553278,441.99500274658203,252.4889162276639,1.0,2.0,327.0,2365.0,883.9900054931641,504.9778324553278,31.200000000000003,536.1778324553279,99.88321654988322,1,4
35714,2,2,1,125.5,73.74150029197335,62.75,36.870750145986676,0.5,1.0,400.0,707.0,62.75,64.34050023928285,15.600000000000001,79.94050023928284,72.4557891224558,0,3
35716,2,1,2,158.47000122070312,71.64669049245998,79.23500061035156,35.82334524622999,1.0,2.0,1897.0,2537.0,158.47000122070312,71.64669049245998,29.4,101.04669049245999,80.91424758091425,1,4
35726,2,2,1,77.98000145111817,49.87115107471185,38.990000725559085,24.935575537355923,0.5,1.0,712.0,2053.0,38.990000725559085,38.213631188714075,13.799999999999999,52.01363118871407,54.14581247914582,0,3
35739,1,1,1,127.9499969482422,71.26814830398412,127.9499969482422,71.26814830398412,1.0,1.0,922.0,1609.0,127.9499969482422,71.26814830398412,13.799999999999999,85.06814830398412,74.64130797464131,0,3
35758,2,2,1,67.98999977111816,31.897179869882457,33.99499988555908,15.948589934941229,0.5,1.0,352.0,1545.0,33.99499988555908,14.455179912917018,13.799999999999999,28.255179912917015,22.468301634968302,0,1
35767,1,1,1,20.0,10.659999996423721,20.0,10.659999996423721,1.0,1.0,268.0,2073.0,20.0,10.659999996423721,13.799999999999999,24.45999999642372,15.19853186519853,0,1
35772,3,2,1,243.86000061035156,125.53142052863717,81.28666687011719,41.843806842879054,0.3333333333333333,1.5,85.0,678.0,121.93000030517578,31.557420318694714,15.600000000000001,47.15742031869472,49.95412078745412,0,2
35773,2,2,1,231.5,114.79099994339049,115.75,57.395499971695244,0.5,1.0,673.0,2502.0,115.75,72.35699992440641,13.799999999999999,86.1569999244064,75.14597931264598,1,4
35785,1,1,1,34.99000168,18.54470086765798,34.99000168,18.54470086765798,1.0,1.0,1833.0,2074.0,34.99000168,18.54470086765798,15.600000000000001,34.14470086765798,32.35735735735736,0,2
35792,1,1,1,42.15999985,21.79671996265039,42.15999985,21.79671996265039,1.0,1.0,1299.0,2255.0,42.15999985,21.79671996265039,13.799999999999999,35.59671996265039,34.72639305972639,0,2
35798,1,1,1,45.49000168,26.748121051512086,45.49000168,26.748121051512086,1.0,1.0,1579.0,1932.0,45.49000168,26.748121051512086,13.799999999999999,40.548121051512084,42.41741741741742,0,2
35810,4,4,1,97.01000022888182,44.32474009530736,24.252500057220455,11.08118502382684,0.25,1.0,262.0,1223.0,24.252500057220455,11.251499965,13.799999999999999,25.051499964999998,16.5331998665332,0,1
35814,5,4,1,352.4100017562939,171.46015094094972,70.48200035125879,34.29203018818994,0.2,1.25,4.0,63.0,88.10250043907348,63.480000123381615,15.600000000000001,79.08000012338161,72.10543877210543,0,3
35816,1,1,1,32.560001373291016,17.973120792989732,32.560001373291016,17.973120792989732,1.0,1.0,227.0,252.0,32.560001373291016,17.973120792989732,13.799999999999999,31.77312079298973,28.52852852852853,0,2
35823,1,1,1,113.90000152587892,44.193200410436106,113.90000152587892,44.193200410436106,1.0,1.0,1570.0,2330.0,113.90000152587892,44.193200410436106,13.799999999999999,57.9932004104361,58.921421421421414,0,3
35834,1,1,1,198.0,84.74399987608194,198.0,84.74399987608194,1.0,1.0,253.0,1731.0,198.0,84.74399987608194,15.600000000000001,100.34399987608194,80.65565565565565,1,4
35847,1,1,1,44.0,18.12799993902445,44.0,18.12799993902445,1.0,1.0,776.0,1724.0,44.0,18.12799993902445,13.799999999999999,31.927999939024446,28.82882882882883,0,2
35858,5,4,3,191.02000236664549,90.5734811862807,38.204000473329096,18.11469623725614,0.6,1.25,248.0,496.0,47.75500059166138,57.1046010880618,41.4,98.50460108806179,80.07173840507174,1,4
35860,1,1,1,237.5,138.46250013448298,237.5,138.46250013448298,1.0,1.0,371.0,640.0,237.5,138.46250013448298,15.600000000000001,154.06250013448297,92.05872539205873,1,4
35875,3,2,1,77.51999855041504,36.63947938035102,25.839999516805012,12.21315979345034,0.3333333333333333,1.5,641.0,1667.0,38.75999927520752,24.373919515000594,13.799999999999999,38.17391951500059,38.87220553887221,0,2
