order_item_id,is_outlier,outlier_columns,outlier_values,has_price_inconsistency,has_status_inconsistency,has_temporal_inconsistency
133103,1,num_of_item,num_of_item=4,0,0,0
69350,1,num_of_item,num_of_item=4,0,0,0
127571,1,num_of_item,num_of_item=4,0,0,0
83580,1,num_of_item,num_of_item=4,0,0,0
2476,1,num_of_item,num_of_item=4,0,0,0
26355,1,num_of_item,num_of_item=4,0,0,0
30784,1,num_of_item,num_of_item=4,0,0,0
34834,1,num_of_item,num_of_item=4,0,0,0
50646,1,num_of_item,num_of_item=4,0,0,0
53433,1,num_of_item,num_of_item=4,0,0,0
57224,1,num_of_item,num_of_item=4,0,0,0
60810,1,num_of_item,num_of_item=4,0,0,0
69348,1,num_of_item,num_of_item=4,0,0,0
81160,1,num_of_item,num_of_item=4,0,0,0
89106,1,num_of_item,num_of_item=4,0,0,0
90531,1,num_of_item,num_of_item=4,0,0,0
93296,1,num_of_item,num_of_item=4,0,0,0
106507,1,num_of_item,num_of_item=4,0,0,0
108469,1,num_of_item,num_of_item=4,0,0,0
108471,1,num_of_item,num_of_item=4,0,0,0
118366,1,num_of_item,num_of_item=4,0,0,0
144761,1,num_of_item,num_of_item=4,0,0,0
160925,1,num_of_item,num_of_item=4,0,0,0
165617,1,num_of_item,num_of_item=4,0,0,0
170049,1,num_of_item,num_of_item=4,0,0,0
174290,1,num_of_item,num_of_item=4,0,0,0
1982,1,num_of_item,num_of_item=4,0,0,0
3374,1,num_of_item,num_of_item=4,0,0,0
5619,1,num_of_item,num_of_item=4,0,0,0
8534,1,num_of_item,num_of_item=4,0,0,0
9787,1,num_of_item,num_of_item=4,0,0,0
11999,1,num_of_item,num_of_item=4,0,0,0
13335,1,num_of_item,num_of_item=4,0,0,0
17034,1,num_of_item,num_of_item=4,0,0,0
23614,1,num_of_item,num_of_item=4,0,0,0
24725,1,num_of_item,num_of_item=4,0,0,0
25685,1,num_of_item,num_of_item=4,0,0,0
31282,1,num_of_item,num_of_item=4,0,0,0
34425,1,num_of_item,num_of_item=4,0,0,0
37111,1,num_of_item,num_of_item=4,0,0,0
52438,1,num_of_item,num_of_item=4,0,0,0
56177,1,num_of_item,num_of_item=4,0,0,0
59263,1,num_of_item,num_of_item=4,0,0,0
60814,1,num_of_item,num_of_item=4,0,0,0
61064,1,num_of_item,num_of_item=4,0,0,0
66767,1,num_of_item,num_of_item=4,0,0,0
68779,1,num_of_item,num_of_item=4,0,0,0
68780,1,num_of_item,num_of_item=4,0,0,0
73944,1,num_of_item,num_of_item=4,0,0,0
76665,1,num_of_item,num_of_item=4,0,0,0
78579,1,num_of_item,num_of_item=4,0,0,0
79417,1,num_of_item,num_of_item=4,0,0,0
79916,1,num_of_item,num_of_item=4,0,0,0
81044,1,num_of_item,num_of_item=4,0,0,0
93986,1,num_of_item,num_of_item=4,0,0,0
95149,1,num_of_item,num_of_item=4,0,0,0
95514,1,num_of_item,num_of_item=4,0,0,0
98821,1,num_of_item,num_of_item=4,0,0,0
114905,1,num_of_item,num_of_item=4,0,0,0
119912,1,num_of_item,num_of_item=4,0,0,0
120551,1,num_of_item,num_of_item=4,0,0,0
127194,1,num_of_item,num_of_item=4,0,0,0
153785,1,num_of_item,num_of_item=4,0,0,0
154941,1,num_of_item,num_of_item=4,0,0,0
165184,1,num_of_item,num_of_item=4,0,0,0
166066,1,num_of_item,num_of_item=4,0,0,0
135,1,num_of_item,num_of_item=4,0,0,0
2683,1,num_of_item,num_of_item=4,0,0,0
8498,1,num_of_item,num_of_item=4,0,0,0
10758,1,num_of_item,num_of_item=4,0,0,0
10832,1,num_of_item,num_of_item=4,0,0,0
13341,1,num_of_item,num_of_item=4,0,0,0
30021,1,num_of_item,num_of_item=4,0,0,0
30735,1,num_of_item,num_of_item=4,0,0,0
32023,1,num_of_item,num_of_item=4,0,0,0
36469,1,num_of_item,num_of_item=4,0,0,0
37777,1,num_of_item,num_of_item=4,0,0,0
41724,1,num_of_item,num_of_item=4,0,0,0
41806,1,num_of_item,num_of_item=4,0,0,0
44952,1,num_of_item,num_of_item=4,0,0,0
46127,1,num_of_item,num_of_item=4,0,0,0
61300,1,num_of_item,num_of_item=4,0,0,0
88377,1,num_of_item,num_of_item=4,0,0,0
104762,1,num_of_item,num_of_item=4,0,0,0
104820,1,num_of_item,num_of_item=4,0,0,0
115554,1,num_of_item,num_of_item=4,0,0,0
122962,1,num_of_item,num_of_item=4,0,0,0
134429,1,num_of_item,num_of_item=4,0,0,0
137854,1,num_of_item,num_of_item=4,0,0,0
140316,1,num_of_item,num_of_item=4,0,0,0
145569,1,num_of_item,num_of_item=4,0,0,0
151043,1,num_of_item,num_of_item=4,0,0,0
154293,1,num_of_item,num_of_item=4,0,0,0
173152,1,num_of_item,num_of_item=4,0,0,0
180850,1,num_of_item,num_of_item=4,0,0,0
20489,1,num_of_item,num_of_item=4,0,0,0
32596,1,num_of_item,num_of_item=4,0,0,0
34322,1,num_of_item,num_of_item=4,0,0,0
38704,1,num_of_item,num_of_item=4,0,0,0
39714,1,num_of_item,num_of_item=4,0,0,0
69448,1,num_of_item,num_of_item=4,0,0,0
112562,1,num_of_item,num_of_item=4,0,0,0
145306,1,num_of_item,num_of_item=4,0,0,0
145422,1,num_of_item,num_of_item=4,0,0,0
173114,1,num_of_item,num_of_item=4,0,0,0
190,1,num_of_item,num_of_item=4,0,0,0
14749,1,num_of_item,num_of_item=4,0,0,0
16249,1,num_of_item,num_of_item=4,0,0,0
18053,1,num_of_item,num_of_item=4,0,0,0
18351,1,num_of_item,num_of_item=4,0,0,0
24122,1,num_of_item,num_of_item=4,0,0,0
31087,1,num_of_item,num_of_item=4,0,0,0
32160,1,num_of_item,num_of_item=4,0,0,0
32227,1,num_of_item,num_of_item=4,0,0,0
35794,1,num_of_item,num_of_item=4,0,0,0
44971,1,num_of_item,num_of_item=4,0,0,0
47106,1,num_of_item,num_of_item=4,0,0,0
56052,1,num_of_item,num_of_item=4,0,0,0
65664,1,num_of_item,num_of_item=4,0,0,0
66181,1,num_of_item,num_of_item=4,0,0,0
80865,1,num_of_item,num_of_item=4,0,0,0
84357,1,num_of_item,num_of_item=4,0,0,0
91948,1,num_of_item,num_of_item=4,0,0,0
92666,1,num_of_item,num_of_item=4,0,0,0
94179,1,num_of_item,num_of_item=4,0,0,0
100557,1,num_of_item,num_of_item=4,0,0,0
111803,1,num_of_item,num_of_item=4,0,0,0
115522,1,num_of_item,num_of_item=4,0,0,0
116387,1,num_of_item,num_of_item=4,0,0,0
121854,1,num_of_item,num_of_item=4,0,0,0
136567,1,num_of_item,num_of_item=4,0,0,0
144358,1,num_of_item,num_of_item=4,0,0,0
148735,1,num_of_item,num_of_item=4,0,0,0
155685,1,num_of_item,num_of_item=4,0,0,0
155923,1,num_of_item,num_of_item=4,0,0,0
166519,1,num_of_item,num_of_item=4,0,0,0
169468,1,num_of_item,num_of_item=4,0,0,0
177858,1,num_of_item,num_of_item=4,0,0,0
178126,1,num_of_item,num_of_item=4,0,0,0
178515,1,num_of_item,num_of_item=4,0,0,0
13239,1,num_of_item,num_of_item=4,0,0,0
97131,1,num_of_item,num_of_item=4,0,0,0
21312,1,num_of_item,num_of_item=4,0,0,0
132639,1,num_of_item,num_of_item=4,0,0,0
9794,1,num_of_item,num_of_item=4,0,0,0
147047,1,num_of_item,num_of_item=4,0,0,0
42339,1,num_of_item,num_of_item=4,0,0,0
30981,1,num_of_item,num_of_item=4,0,0,0
18395,1,num_of_item,num_of_item=4,0,0,0
3689,1,num_of_item,num_of_item=4,0,0,0
45671,1,num_of_item,num_of_item=4,0,0,0
83413,1,num_of_item,num_of_item=4,0,0,0
83849,1,num_of_item,num_of_item=4,0,0,0
116563,1,num_of_item,num_of_item=4,0,0,0
129832,1,num_of_item,num_of_item=4,0,0,0
145699,1,num_of_item,num_of_item=4,0,0,0
156664,1,num_of_item,num_of_item=4,0,0,0
809,1,num_of_item,num_of_item=4,0,0,0
1985,1,num_of_item,num_of_item=4,0,0,0
10182,1,num_of_item,num_of_item=4,0,0,0
20396,1,num_of_item,num_of_item=4,0,0,0
20951,1,num_of_item,num_of_item=4,0,0,0
24154,1,num_of_item,num_of_item=4,0,0,0
31584,1,num_of_item,num_of_item=4,0,0,0
42823,1,num_of_item,num_of_item=4,0,0,0
48305,1,num_of_item,num_of_item=4,0,0,0
60608,1,num_of_item,num_of_item=4,0,0,0
71806,1,num_of_item,num_of_item=4,0,0,0
89996,1,num_of_item,num_of_item=4,0,0,0
108416,1,num_of_item,num_of_item=4,0,0,0
136371,1,num_of_item,num_of_item=4,0,0,0
141357,1,num_of_item,num_of_item=4,0,0,0
157793,1,num_of_item,num_of_item=4,0,0,0
172674,1,num_of_item,num_of_item=4,0,0,0
176550,1,num_of_item,num_of_item=4,0,0,0
3401,1,num_of_item,num_of_item=4,0,0,0
9337,1,num_of_item,num_of_item=4,0,0,0
14907,1,num_of_item,num_of_item=4,0,0,0
32176,1,num_of_item,num_of_item=4,0,0,0
38919,1,num_of_item,num_of_item=4,0,0,0
41228,1,num_of_item,num_of_item=4,0,0,0
41229,1,num_of_item,num_of_item=4,0,0,0
52486,1,num_of_item,num_of_item=4,0,0,0
57504,1,num_of_item,num_of_item=4,0,0,0
65267,1,num_of_item,num_of_item=4,0,0,0
88374,1,num_of_item,num_of_item=4,0,0,0
89060,1,num_of_item,num_of_item=4,0,0,0
89481,1,num_of_item,num_of_item=4,0,0,0
99082,1,num_of_item,num_of_item=4,0,0,0
106634,1,num_of_item,num_of_item=4,0,0,0
108807,1,num_of_item,num_of_item=4,0,0,0
110555,1,num_of_item,num_of_item=4,0,0,0
112457,1,num_of_item,num_of_item=4,0,0,0
114088,1,num_of_item,num_of_item=4,0,0,0
115488,1,num_of_item,num_of_item=4,0,0,0
116661,1,num_of_item,num_of_item=4,0,0,0
122372,1,num_of_item,num_of_item=4,0,0,0
123201,1,num_of_item,num_of_item=4,0,0,0
141285,1,num_of_item,num_of_item=4,0,0,0
151044,1,num_of_item,num_of_item=4,0,0,0
152466,1,num_of_item,num_of_item=4,0,0,0
176918,1,num_of_item,num_of_item=4,0,0,0
7651,1,num_of_item,num_of_item=4,0,0,0
25897,1,num_of_item,num_of_item=4,0,0,0
41749,1,num_of_item,num_of_item=4,0,0,0
82497,1,num_of_item,num_of_item=4,0,0,0
91639,1,num_of_item,num_of_item=4,0,0,0
104494,1,num_of_item,num_of_item=4,0,0,0
121837,1,num_of_item,num_of_item=4,0,0,0
9517,1,num_of_item,num_of_item=4,0,0,0
11599,1,num_of_item,num_of_item=4,0,0,0
19504,1,num_of_item,num_of_item=4,0,0,0
34123,1,num_of_item,num_of_item=4,0,0,0
34336,1,num_of_item,num_of_item=4,0,0,0
44315,1,num_of_item,num_of_item=4,0,0,0
51840,1,num_of_item,num_of_item=4,0,0,0
64463,1,num_of_item,num_of_item=4,0,0,0
87039,1,num_of_item,num_of_item=4,0,0,0
87575,1,num_of_item,num_of_item=4,0,0,0
93208,1,num_of_item,num_of_item=4,0,0,0
95809,1,num_of_item,num_of_item=4,0,0,0
95908,1,num_of_item,num_of_item=4,0,0,0
98642,1,num_of_item,num_of_item=4,0,0,0
100721,1,num_of_item,num_of_item=4,0,0,0
110616,1,num_of_item,num_of_item=4,0,0,0
114870,1,num_of_item,num_of_item=4,0,0,0
129969,1,num_of_item,num_of_item=4,0,0,0
133292,1,num_of_item,num_of_item=4,0,0,0
145732,1,num_of_item,num_of_item=4,0,0,0
147628,1,num_of_item,num_of_item=4,0,0,0
153340,1,num_of_item,num_of_item=4,0,0,0
154672,1,num_of_item,num_of_item=4,0,0,0
165130,1,num_of_item,num_of_item=4,0,0,0
168312,1,num_of_item,num_of_item=4,0,0,0
168932,1,num_of_item,num_of_item=4,0,0,0
116918,1,num_of_item,num_of_item=4,0,0,0
171793,1,num_of_item,num_of_item=4,0,0,0
80852,1,num_of_item,num_of_item=4,0,0,0
72217,1,num_of_item,num_of_item=4,0,0,0
39705,1,num_of_item,num_of_item=4,0,0,0
93399,1,num_of_item,num_of_item=4,0,0,0
167221,1,num_of_item,num_of_item=4,0,0,0
152509,1,num_of_item,num_of_item=4,0,0,0
18030,1,num_of_item,num_of_item=4,0,0,0
25824,1,num_of_item,num_of_item=4,0,0,0
62210,1,num_of_item,num_of_item=4,0,0,0
177967,1,num_of_item,num_of_item=4,0,0,0
21276,1,num_of_item,num_of_item=4,0,0,0
28667,1,num_of_item,num_of_item=4,0,0,0
32825,1,num_of_item,num_of_item=4,0,0,0
58038,1,num_of_item,num_of_item=4,0,0,0
62860,1,num_of_item,num_of_item=4,0,0,0
73334,1,num_of_item,num_of_item=4,0,0,0
96126,1,num_of_item,num_of_item=4,0,0,0
102802,1,num_of_item,num_of_item=4,0,0,0
135854,1,num_of_item,num_of_item=4,0,0,0
163005,1,num_of_item,num_of_item=4,0,0,0
163098,1,num_of_item,num_of_item=4,0,0,0
2302,1,num_of_item,num_of_item=4,0,0,0
2303,1,num_of_item,num_of_item=4,0,0,0
2360,1,num_of_item,num_of_item=4,0,0,0
7978,1,num_of_item,num_of_item=4,0,0,0
21226,1,num_of_item,num_of_item=4,0,0,0
30555,1,num_of_item,num_of_item=4,0,0,0
30850,1,num_of_item,num_of_item=4,0,0,0
34376,1,num_of_item,num_of_item=4,0,0,0
34812,1,num_of_item,num_of_item=4,0,0,0
42658,1,num_of_item,num_of_item=4,0,0,0
49430,1,num_of_item,num_of_item=4,0,0,0
56174,1,num_of_item,num_of_item=4,0,0,0
61982,1,num_of_item,num_of_item=4,0,0,0
81993,1,num_of_item,num_of_item=4,0,0,0
84835,1,num_of_item,num_of_item=4,0,0,0
88348,1,num_of_item,num_of_item=4,0,0,0
89605,1,num_of_item,num_of_item=4,0,0,0
95150,1,num_of_item,num_of_item=4,0,0,0
96130,1,num_of_item,num_of_item=4,0,0,0
109993,1,num_of_item,num_of_item=4,0,0,0
115439,1,num_of_item,num_of_item=4,0,0,0
115947,1,num_of_item,num_of_item=4,0,0,0
120543,1,num_of_item,num_of_item=4,0,0,0
136685,1,num_of_item,num_of_item=4,0,0,0
150557,1,num_of_item,num_of_item=4,0,0,0
156282,1,num_of_item,num_of_item=4,0,0,0
164094,1,num_of_item,num_of_item=4,0,0,0
165981,1,num_of_item,num_of_item=4,0,0,0
180457,1,num_of_item,num_of_item=4,0,0,0
54203,1,num_of_item,num_of_item=4,0,0,0
59619,1,num_of_item,num_of_item=4,0,0,0
59627,1,num_of_item,num_of_item=4,0,0,0
64315,1,num_of_item,num_of_item=4,0,0,0
65772,1,num_of_item,num_of_item=4,0,0,0
66152,1,num_of_item,num_of_item=4,0,0,0
84928,1,num_of_item,num_of_item=4,0,0,0
85370,1,num_of_item,num_of_item=4,0,0,0
85427,1,num_of_item,num_of_item=4,0,0,0
88899,1,num_of_item,num_of_item=4,0,0,0
93874,1,num_of_item,num_of_item=4,0,0,0
99426,1,num_of_item,num_of_item=4,0,0,0
105726,1,num_of_item,num_of_item=4,0,0,0
127657,1,num_of_item,num_of_item=4,0,0,0
130319,1,num_of_item,num_of_item=4,0,0,0
133594,1,num_of_item,num_of_item=4,0,0,0
158808,1,num_of_item,num_of_item=4,0,0,0
19246,1,num_of_item,num_of_item=4,0,0,0
22235,1,num_of_item,num_of_item=4,0,0,0
46620,1,num_of_item,num_of_item=4,0,0,0
57312,1,num_of_item,num_of_item=4,0,0,0
75556,1,num_of_item,num_of_item=4,0,0,0
104523,1,num_of_item,num_of_item=4,0,0,0
122784,1,num_of_item,num_of_item=4,0,0,0
150761,1,num_of_item,num_of_item=4,0,0,0
151916,1,num_of_item,num_of_item=4,0,0,0
165001,1,num_of_item,num_of_item=4,0,0,0
168595,1,num_of_item,num_of_item=4,0,0,0
172285,1,num_of_item,num_of_item=4,0,0,0
1888,1,num_of_item,num_of_item=4,0,0,0
4051,1,num_of_item,num_of_item=4,0,0,0
7707,1,num_of_item,num_of_item=4,0,0,0
12156,1,num_of_item,num_of_item=4,0,0,0
13651,1,num_of_item,num_of_item=4,0,0,0
20771,1,num_of_item,num_of_item=4,0,0,0
29486,1,num_of_item,num_of_item=4,0,0,0
33326,1,num_of_item,num_of_item=4,0,0,0
37130,1,num_of_item,num_of_item=4,0,0,0
47843,1,num_of_item,num_of_item=4,0,0,0
65154,1,num_of_item,num_of_item=4,0,0,0
70933,1,num_of_item,num_of_item=4,0,0,0
71862,1,num_of_item,num_of_item=4,0,0,0
84359,1,num_of_item,num_of_item=4,0,0,0
90149,1,num_of_item,num_of_item=4,0,0,0
93165,1,num_of_item,num_of_item=4,0,0,0
93387,1,num_of_item,num_of_item=4,0,0,0
101745,1,num_of_item,num_of_item=4,0,0,0
117481,1,num_of_item,num_of_item=4,0,0,0
121353,1,num_of_item,num_of_item=4,0,0,0
122419,1,num_of_item,num_of_item=4,0,0,0
139271,1,num_of_item,num_of_item=4,0,0,0
141714,1,num_of_item,num_of_item=4,0,0,0
145383,1,num_of_item,num_of_item=4,0,0,0
150646,1,num_of_item,num_of_item=4,0,0,0
153460,1,num_of_item,num_of_item=4,0,0,0
155356,1,num_of_item,num_of_item=4,0,0,0
161328,1,num_of_item,num_of_item=4,0,0,0
165129,1,num_of_item,num_of_item=4,0,0,0
166850,1,num_of_item,num_of_item=4,0,0,0
169707,1,num_of_item,num_of_item=4,0,0,0
180741,1,num_of_item,num_of_item=4,0,0,0
13853,1,num_of_item,num_of_item=4,0,0,0
16348,1,num_of_item,num_of_item=4,0,0,0
17739,1,num_of_item,num_of_item=4,0,0,0
26352,1,num_of_item,num_of_item=4,0,0,0
39649,1,num_of_item,num_of_item=4,0,0,0
65068,1,num_of_item,num_of_item=4,0,0,0
65673,1,num_of_item,num_of_item=4,0,0,0
70597,1,num_of_item,num_of_item=4,0,0,0
99295,1,num_of_item,num_of_item=4,0,0,0
131896,1,num_of_item,num_of_item=4,0,0,0
136878,1,num_of_item,num_of_item=4,0,0,0
155897,1,num_of_item,num_of_item=4,0,0,0
157020,1,num_of_item,num_of_item=4,0,0,0
176543,1,num_of_item,num_of_item=4,0,0,0
180758,1,num_of_item,num_of_item=4,0,0,0
1983,1,num_of_item,num_of_item=4,0,0,0
27094,1,num_of_item,num_of_item=4,0,0,0
55057,1,num_of_item,num_of_item=4,0,0,0
62115,1,num_of_item,num_of_item=4,0,0,0
72611,1,num_of_item,num_of_item=4,0,0,0
73660,1,num_of_item,num_of_item=4,0,0,0
88618,1,num_of_item,num_of_item=4,0,0,0
88994,1,num_of_item,num_of_item=4,0,0,0
100798,1,num_of_item,num_of_item=4,0,0,0
101145,1,num_of_item,num_of_item=4,0,0,0
107763,1,num_of_item,num_of_item=4,0,0,0
119713,1,num_of_item,num_of_item=4,0,0,0
120582,1,num_of_item,num_of_item=4,0,0,0
128253,1,num_of_item,num_of_item=4,0,0,0
130998,1,num_of_item,num_of_item=4,0,0,0
154192,1,num_of_item,num_of_item=4,0,0,0
154948,1,num_of_item,num_of_item=4,0,0,0
3458,1,num_of_item,num_of_item=4,0,0,0
9686,1,num_of_item,num_of_item=4,0,0,0
41965,1,num_of_item,num_of_item=4,0,0,0
54162,1,num_of_item,num_of_item=4,0,0,0
56009,1,num_of_item,num_of_item=4,0,0,0
75793,1,num_of_item,num_of_item=4,0,0,0
85613,1,num_of_item,num_of_item=4,0,0,0
115651,1,num_of_item,num_of_item=4,0,0,0
121391,1,num_of_item,num_of_item=4,0,0,0
128228,1,num_of_item,num_of_item=4,0,0,0
143263,1,num_of_item,num_of_item=4,0,0,0
170311,1,num_of_item,num_of_item=4,0,0,0
61586,1,num_of_item,num_of_item=4,0,0,0
74731,1,num_of_item,num_of_item=4,0,0,0
105626,1,num_of_item,num_of_item=4,0,0,0
114853,1,num_of_item,num_of_item=4,0,0,0
471,1,num_of_item,num_of_item=4,0,0,0
8469,1,num_of_item,num_of_item=4,0,0,0
16658,1,num_of_item,num_of_item=4,0,0,0
17518,1,num_of_item,num_of_item=4,0,0,0
19135,1,num_of_item,num_of_item=4,0,0,0
21821,1,num_of_item,num_of_item=4,0,0,0
24528,1,num_of_item,num_of_item=4,0,0,0
38223,1,num_of_item,num_of_item=4,0,0,0
42284,1,num_of_item,num_of_item=4,0,0,0
56691,1,num_of_item,num_of_item=4,0,0,0
63288,1,num_of_item,num_of_item=4,0,0,0
69775,1,num_of_item,num_of_item=4,0,0,0
87353,1,num_of_item,num_of_item=4,0,0,0
105828,1,num_of_item,num_of_item=4,0,0,0
121542,1,num_of_item,num_of_item=4,0,0,0
123332,1,num_of_item,num_of_item=4,0,0,0
127921,1,num_of_item,num_of_item=4,0,0,0
146737,1,num_of_item,num_of_item=4,0,0,0
149612,1,num_of_item,num_of_item=4,0,0,0
155176,1,num_of_item,num_of_item=4,0,0,0
172615,1,num_of_item,num_of_item=4,0,0,0
178191,1,num_of_item,num_of_item=4,0,0,0
38592,1,num_of_item,num_of_item=4,0,0,0
74658,1,num_of_item,num_of_item=4,0,0,0
67204,1,num_of_item,num_of_item=4,0,0,0
67217,1,num_of_item,num_of_item=4,0,0,0
41161,1,num_of_item,num_of_item=4,0,0,0
67774,1,num_of_item,num_of_item=4,0,0,0
29291,1,num_of_item,num_of_item=4,0,0,0
120446,1,num_of_item,num_of_item=4,0,0,0
23258,1,num_of_item,num_of_item=4,0,0,0
83814,1,num_of_item,num_of_item=4,0,0,0
18396,1,num_of_item,num_of_item=4,0,0,0
78266,1,num_of_item,num_of_item=4,0,0,0
30943,1,num_of_item,num_of_item=4,0,0,0
32029,1,num_of_item,num_of_item=4,0,0,0
105047,1,num_of_item,num_of_item=4,0,0,0
49178,1,num_of_item,num_of_item=4,0,0,0
77775,1,num_of_item,num_of_item=4,0,0,0
175253,1,num_of_item,num_of_item=4,0,0,0
18669,1,num_of_item,num_of_item=4,0,0,0
177283,1,num_of_item,num_of_item=4,0,0,0
6346,1,num_of_item,num_of_item=4,0,0,0
163130,1,num_of_item,num_of_item=4,0,0,0
24321,1,num_of_item,num_of_item=4,0,0,0
25609,1,num_of_item,num_of_item=4,0,0,0
66386,1,num_of_item,num_of_item=4,0,0,0
147526,1,num_of_item,num_of_item=4,0,0,0
28049,1,num_of_item,num_of_item=4,0,0,0
118355,1,num_of_item,num_of_item=4,0,0,0
163865,1,num_of_item,num_of_item=4,0,0,0
109905,1,num_of_item,num_of_item=4,0,0,0
67859,1,num_of_item,num_of_item=4,0,0,0
72639,1,num_of_item,num_of_item=4,0,0,0
61701,1,num_of_item,num_of_item=4,0,0,0
102497,1,num_of_item,num_of_item=4,0,0,0
79788,1,num_of_item,num_of_item=4,0,0,0
127228,1,num_of_item,num_of_item=4,0,0,0
130637,1,num_of_item,num_of_item=4,0,0,0
165635,1,num_of_item,num_of_item=4,0,0,0
66554,1,num_of_item,num_of_item=4,0,0,0
78282,1,num_of_item,num_of_item=4,0,0,0
80057,1,num_of_item,num_of_item=4,0,0,0
131889,1,num_of_item,num_of_item=4,0,0,0
163007,1,num_of_item,num_of_item=4,0,0,0
24090,1,num_of_item,num_of_item=4,0,0,0
34759,1,num_of_item,num_of_item=4,0,0,0
41093,1,num_of_item,num_of_item=4,0,0,0
59307,1,num_of_item,num_of_item=4,0,0,0
84069,1,num_of_item,num_of_item=4,0,0,0
95695,1,num_of_item,num_of_item=4,0,0,0
115619,1,num_of_item,num_of_item=4,0,0,0
130577,1,num_of_item,num_of_item=4,0,0,0
146357,1,num_of_item,num_of_item=4,0,0,0
162963,1,num_of_item,num_of_item=4,0,0,0
175008,1,num_of_item,num_of_item=4,0,0,0
178278,1,num_of_item,num_of_item=4,0,0,0
179359,1,num_of_item,num_of_item=4,0,0,0
50305,1,num_of_item,num_of_item=4,0,0,0
94280,1,num_of_item,num_of_item=4,0,0,0
100507,1,num_of_item,num_of_item=4,0,0,0
107561,1,num_of_item,num_of_item=4,0,0,0
119435,1,num_of_item,num_of_item=4,0,0,0
179237,1,num_of_item,num_of_item=4,0,0,0
70450,1,num_of_item,num_of_item=4,0,0,0
81502,1,num_of_item,num_of_item=4,0,0,0
90199,1,num_of_item,num_of_item=4,0,0,0
91197,1,num_of_item,num_of_item=4,0,0,0
92888,1,num_of_item,num_of_item=4,0,0,0
102314,1,num_of_item,num_of_item=4,0,0,0
105107,1,num_of_item,num_of_item=4,0,0,0
112517,1,num_of_item,num_of_item=4,0,0,0
155987,1,num_of_item,num_of_item=4,0,0,0
176497,1,num_of_item,num_of_item=4,0,0,0
178421,1,num_of_item,num_of_item=4,0,0,0
7129,1,num_of_item,num_of_item=4,0,0,0
21725,1,num_of_item,num_of_item=4,0,0,0
24972,1,num_of_item,num_of_item=4,0,0,0
32403,1,num_of_item,num_of_item=4,0,0,0
55007,1,num_of_item,num_of_item=4,0,0,0
109604,1,num_of_item,num_of_item=4,0,0,0
119066,1,num_of_item,num_of_item=4,0,0,0
124170,1,num_of_item,num_of_item=4,0,0,0
138274,1,num_of_item,num_of_item=4,0,0,0
138409,1,num_of_item,num_of_item=4,0,0,0
138410,1,num_of_item,num_of_item=4,0,0,0
151365,1,num_of_item,num_of_item=4,0,0,0
156307,1,num_of_item,num_of_item=4,0,0,0
160495,1,num_of_item,num_of_item=4,0,0,0
168405,1,num_of_item,num_of_item=4,0,0,0
170970,1,num_of_item,num_of_item=4,0,0,0
1015,1,num_of_item,num_of_item=4,0,0,0
60122,1,num_of_item,num_of_item=4,0,0,0
80860,1,num_of_item,num_of_item=4,0,0,0
123766,1,num_of_item,num_of_item=4,0,0,0
52464,1,num_of_item,num_of_item=4,0,0,0
100196,1,num_of_item,num_of_item=4,0,0,0
139622,1,num_of_item,num_of_item=4,0,0,0
170413,1,num_of_item,num_of_item=4,0,0,0
50313,1,num_of_item,num_of_item=4,0,0,0
84803,1,num_of_item,num_of_item=4,0,0,0
110561,1,num_of_item,num_of_item=4,0,0,0
180853,1,num_of_item,num_of_item=4,0,0,0
52840,1,num_of_item,num_of_item=4,0,0,0
5458,1,num_of_item,num_of_item=4,0,0,0
86513,1,num_of_item,num_of_item=4,0,0,0
56638,1,num_of_item,num_of_item=4,0,0,0
177965,1,num_of_item,num_of_item=4,0,0,0
83077,1,num_of_item,num_of_item=4,0,0,0
170968,1,num_of_item,num_of_item=4,0,0,0
72325,1,num_of_item,num_of_item=4,0,0,0
69181,1,num_of_item,num_of_item=4,0,0,0
165926,1,num_of_item,num_of_item=4,0,0,0
93202,1,num_of_item,num_of_item=4,0,0,0
27336,1,num_of_item,num_of_item=4,0,0,0
142180,1,num_of_item,num_of_item=4,0,0,0
136343,1,num_of_item,num_of_item=4,0,0,0
74195,1,num_of_item,num_of_item=4,0,0,0
72822,1,num_of_item,num_of_item=4,0,0,0
93426,1,num_of_item,num_of_item=4,0,0,0
34934,1,num_of_item,num_of_item=4,0,0,0
116268,1,num_of_item,num_of_item=4,0,0,0
14,1,num_of_item,num_of_item=4,0,0,0
164027,1,num_of_item,num_of_item=4,0,0,0
164672,1,num_of_item,num_of_item=4,0,0,0
41630,1,num_of_item,num_of_item=4,0,0,0
160473,1,num_of_item,num_of_item=4,0,0,0
163961,1,num_of_item,num_of_item=4,0,0,0
39200,1,num_of_item,num_of_item=4,0,0,0
49918,1,num_of_item,num_of_item=4,0,0,0
53577,1,num_of_item,num_of_item=4,0,0,0
163544,1,num_of_item,num_of_item=4,0,0,0
45973,1,num_of_item,num_of_item=4,0,0,0
100926,1,num_of_item,num_of_item=4,0,0,0
80722,1,num_of_item,num_of_item=4,0,0,0
179876,1,num_of_item,num_of_item=4,0,0,0
100345,1,num_of_item,num_of_item=4,0,0,0
150034,1,num_of_item,num_of_item=4,0,0,0
33133,1,num_of_item,num_of_item=4,0,0,0
170466,1,num_of_item,num_of_item=4,0,0,0
132001,1,num_of_item,num_of_item=4,0,0,0
